,pitcher,player_name,pitch_type,pitch_name,p_throws,release_speed,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,spin_axis,release_spin_rate,release_extension,estimated_woba_using_speedangle,woba_value
272,527054,"Teheran, Julio",CH,Changeup,R,83.41023622047244,-2.8919685039370076,54.05165354330709,4.895590551181103,-16.187716535433072,3.0529133858267716,242.81102362204723,1508.1259842519685,6.448818897637795,0.3482413793103448,0.35
273,527054,"Teheran, Julio",CU,Curveball,R,77.3967741935484,-2.8312096774193547,54.22435483870967,5.019112903225807,9.418064516129032,0.34741935483870967,76.69354838709677,2631.7580645161293,6.279032258064516,0.2153157894736842,0.12678571428571428
274,527054,"Teheran, Julio",FC,Cutter,R,86.3883870967742,-2.7988064516129034,54.129000000000005,4.927935483870968,-3.316645161290323,10.93316129032258,227.44516129032257,2276.490322580645,6.371612903225807,0.40958,0.29347826086956524
275,527054,"Teheran, Julio",FF,4-Seam Fastball,R,89.24950495049505,-2.750792079207921,54.03445544554455,4.918910891089109,-8.323960396039604,12.007128712871287,237.14851485148515,2290.4950495049507,6.468316831683168,0.6479999999999999,0.5818181818181819
276,527054,"Teheran, Julio",SI,Sinker,R,89.9677033492823,-2.83811004784689,54.07775119617225,4.921698564593301,-16.054736842105264,1.7939712918660289,235.89473684210526,2153.1985645933014,6.4200956937799045,0.37850909090909096,0.3537313432835821
277,541640,"Ramírez, Erasmo",CH,Changeup,R,84.32933333333334,-2.142533333333333,53.983200000000004,5.3484,-13.868800000000002,6.974400000000001,225.50666666666666,1676.0666666666666,6.512,0.25392857142857145,0.33888888888888885
278,541640,"Ramírez, Erasmo",CU,Curveball,R,79.88648648648649,-2.289054054054054,54.138108108108106,5.484864864864865,6.293513513513513,-3.8967567567567567,73.26027397260275,2505.027397260274,6.364383561643836,0.2860666666666667,0.17884615384615385
279,541640,"Ramírez, Erasmo",FC,Cutter,R,88.67067307692308,-2.193389423076923,54.02375,5.375769230769231,1.611346153846154,10.30471153846154,192.05555555555554,2355.3623188405795,6.475180722891566,0.38903370786516855,0.4
280,541640,"Ramírez, Erasmo",FF,4-Seam Fastball,R,91.68333333333334,-2.1795833333333334,54.055416666666666,5.1812499999999995,-7.0725,13.989999999999998,216.77777777777777,2204.7555555555555,6.447826086956522,0.2153,0.22727272727272727
281,541640,"Ramírez, Erasmo",SI,Sinker,R,91.50886524822695,-2.2079787234042554,54.0431914893617,5.245070921985815,-15.955744680851064,7.345106382978725,219.5531914893617,2168.400709219858,6.456737588652482,0.43931250000000005,0.4473958333333334
282,541640,"Ramírez, Erasmo",SL,Slider,R,81.44528301886793,-2.400943396226415,53.99735849056604,5.358867924528302,3.412075471698113,4.870188679245284,118.01886792452831,2385.7169811320755,6.503773584905661,0.3243333333333333,0.08181818181818182
283,541640,"Ramírez, Erasmo",ST,Sweeper,R,80.07142857142857,-2.4535714285714287,54.06285714285714,5.4314285714285715,8.314285714285713,3.874285714285714,101.35714285714286,2384.714285714286,6.435714285714285,0.9166666666666666,1.0375
284,542194,"Bethancourt, Christian",EP,Eephus,R,58.300000000000004,-1.4966666666666668,54.855,6.61,-6.16,20.56,210.33333333333334,1370.3333333333333,5.6499999999999995,0.5113333333333333,1.0833333333333333
285,542194,"Bethancourt, Christian",FA,Other,R,74.975,-1.7925,54.34,6.23,-11.49,17.94,220.5,1755.0,6.15,0.874,0.9
286,542208,"Pérez, Carlos",EP,Eephus,R,45.1,-2.31,56.22,6.66,9.72,12.72,164.0,1223.0,4.3,,
287,542208,"Pérez, Carlos",FA,Other,R,64.17804878048781,-2.2873170731707315,56.332195121951216,6.435609756097561,-2.048780487804878,15.339512195121952,208.5609756097561,1724.0487804878048,4.1658536585365855,0.526625,0.645
288,542585,"Cisnero, José",CH,Changeup,R,88.7656862745098,-1.6148039215686276,54.34362745098039,5.217745098039216,-12.223529411764709,0.5058823529411764,236.2450980392157,1399.0294117647059,6.154901960784313,0.46447058823529414,0.318
289,542585,"Cisnero, José",FC,Cutter,R,88.70294117647059,-1.5416176470588234,54.39860294117647,5.399264705882352,3.1191176470588236,5.589705882352941,166.31617647058823,2600.1911764705883,6.099264705882353,0.3268823529411765,0.2846153846153846
290,542585,"Cisnero, José",FF,4-Seam Fastball,R,95.81237113402061,-1.4511340206185566,54.39154639175257,5.369252577319587,-10.228144329896907,15.59041237113402,223.48453608247422,2439.1417525773195,6.109020618556701,0.45235714285714285,0.3504424778761062
291,542585,"Cisnero, José",SI,Sinker,R,95.52152466367713,-1.6186995515695068,54.42210762331838,5.28762331838565,-17.00448430493274,9.255067264573992,227.59641255605382,2281.1928251121076,6.0798206278026905,0.35556,0.4658333333333333
292,542585,"Cisnero, José",SL,Slider,R,84.57179487179488,-1.434051282051282,54.44035897435898,5.4705641025641025,5.598153846153846,-2.9464615384615387,77.0923076923077,2568.5692307692307,6.058461538461539,0.41659999999999997,0.35181818181818186
293,542609,"Burgos, Enrique",FF,4-Seam Fastball,R,91.625,-1.7925000000000002,54.07583333333333,6.835833333333333,-9.21,17.56,205.58333333333334,2167.75,6.408333333333334,0.275,0.8
294,542609,"Burgos, Enrique",FS,Split-Finger,R,80.8,-1.6920000000000002,53.848,6.903999999999999,-3.3359999999999994,7.992000000000001,245.8,512.2,6.659999999999999,0.283,0.8
295,542609,"Burgos, Enrique",SL,Slider,R,83.67857142857143,-2.065714285714286,53.964285714285715,6.8378571428571435,7.405714285714287,4.285714285714286,128.07142857142858,2332.285714285714,6.542857142857143,0.417,0.7125
296,542881,"Anderson, Tyler",CH,Changeup,L,79.88882488479263,1.7003686635944701,54.26556451612903,6.4018778801843315,13.05663594470046,11.53299539170507,136.27598152424943,1861.6870669745958,6.233870967741935,0.34282978723404256,0.2707373271889401
297,542881,"Anderson, Tyler",CU,Curveball,L,74.36470588235295,2.35,54.44176470588235,6.107647058823529,-7.08,-3.4164705882352937,312.52941176470586,2298.1176470588234,6.047058823529412,0.269,0.0
298,542881,"Anderson, Tyler",FC,Cutter,L,85.04038461538461,2.0328846153846154,54.248776223776225,6.192377622377622,-3.2160839160839165,11.184335664335665,168.96147110332748,2439.338003502627,6.2519230769230765,0.36168907563025215,0.29125
299,542881,"Anderson, Tyler",FF,4-Seam Fastball,L,90.03319713993871,1.6220224719101124,54.28788559754852,6.371562819203269,5.0673340143003065,18.704310520939735,157.51022494887525,2215.472392638037,6.2120531154239025,0.4059090909090909,0.42757936507936506
300,542881,"Anderson, Tyler",SI,Sinker,L,88.34496644295302,2.9221476510067115,54.27295302013423,5.25758389261745,18.026577181208054,6.856912751677852,120.36912751677852,2224.3020134228186,6.224832214765101,0.44657142857142856,0.47297297297297297
301,542881,"Anderson, Tyler",SL,Slider,L,78.33333333333333,2.8341666666666665,54.155833333333334,5.483333333333333,-5.5,2.91,263.0833333333333,2343.75,6.3500000000000005,0.3965,0.18
302,542881,"Anderson, Tyler",ST,Sweeper,L,76.6,2.615,54.4925,6.08,-13.200000000000001,1.4700000000000002,284.5,2388.5,6.025,,0.7
303,542888,"Armstrong, Shawn",FC,Cutter,R,91.358,-1.8805666666666665,53.90956666666667,5.7709,4.6376,10.154800000000002,178.07666666666665,2527.15,6.593,0.3092727272727273,0.2546666666666667
304,542888,"Armstrong, Shawn",FF,4-Seam Fastball,R,94.53818181818181,-1.9084939759036146,53.86355421686747,5.714578313253012,-6.435903614457831,16.65397590361446,212.0120481927711,2382.539393939394,6.634545454545455,0.19057894736842104,0.1326086956521739
305,542888,"Armstrong, Shawn",SI,Sinker,R,94.67536764705882,-1.940955882352941,53.8327205882353,5.65125,-15.95073529411765,10.636323529411765,214.22058823529412,2211.356617647059,6.664705882352941,0.3315576923076923,0.28188405797101446
306,542888,"Armstrong, Shawn",SL,Slider,R,85.20677966101695,-1.7469491525423728,53.9328813559322,5.873389830508474,11.296271186440679,-1.4501694915254237,97.67796610169492,2593.1186440677966,6.5644067796610175,0.2805,0.3382352941176471
307,542914,"Bass, Anthony",FF,4-Seam Fastball,R,94.25,-1.2764285714285715,53.94,5.898095238095238,-5.442857142857143,17.02285714285714,205.42857142857142,2038.5,6.561904761904763,0.47225,0.5923076923076923
308,542914,"Bass, Anthony",FS,Split-Finger,R,86.5741935483871,-1.3548387096774193,53.885161290322586,5.809354838709678,-13.556129032258067,5.6322580645161295,221.19354838709677,1528.516129032258,6.616129032258065,0.37133333333333335,0.20833333333333334
309,542914,"Bass, Anthony",SI,Sinker,R,94.4175925925926,-1.25,53.89462962962963,5.842407407407408,-14.0,13.86111111111111,205.69811320754718,2015.1603773584907,6.605555555555555,0.5511,0.49821428571428567
310,542914,"Bass, Anthony",SL,Slider,R,85.45784313725491,-1.4259313725490195,54.02088235294118,5.801960784313725,5.176470588235294,-2.1523529411764706,89.34803921568627,2247.6127450980393,6.477450980392157,0.2906944444444444,0.21603773584905658
311,542947,"Bleier, Richard",FC,Cutter,L,86.02944444444444,3.044888888888889,53.783833333333334,5.8915,-1.2093333333333334,6.122666666666667,150.4611111111111,1985.4611111111112,6.7155555555555555,0.2651176470588235,0.2642857142857143
312,542947,"Bleier, Richard",FF,4-Seam Fastball,L,88.8529411764706,3.0411764705882356,53.69705882352941,5.829411764705882,8.131764705882352,10.249411764705883,129.11764705882354,2032.8235294117646,6.8,0.8183333333333334,0.8285714285714285
313,542947,"Bleier, Richard",FS,Split-Finger,L,78.5,3.0549999999999997,53.655833333333334,5.88625,4.88,-3.9450000000000003,69.91666666666667,487.3333333333333,6.854166666666667,0.2675,0.6428571428571429
314,542947,"Bleier, Richard",SI,Sinker,L,87.97070707070708,3.1393434343434343,53.76020202020202,5.773737373737374,14.68909090909091,2.5745454545454547,128.25252525252526,2000.919191919192,6.73989898989899,0.3696607142857143,0.3568181818181818
315,542947,"Bleier, Richard",SL,Slider,L,77.32448979591837,3.1142857142857143,53.86204081632653,5.853469387755102,-9.284081632653061,-0.6195918367346938,288.5416666666667,2051.0208333333335,6.636734693877551,0.23855555555555558,0.37307692307692314
316,543037,"Cole, Gerrit",CH,Changeup,R,89.0,-2.0183132530120482,54.043534136546185,5.745100401606425,-14.246746987951806,10.079518072289158,233.92369477911646,1584.441767068273,6.455823293172691,0.393875,0.35086206896551725
