,pitcher,player_name,pitch_type,pitch_name,p_throws,release_speed,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,spin_axis,release_spin_rate,release_extension,estimated_woba_using_speedangle,woba_value
14,425844,"Greinke, Zack",FC,Cutter,R,85.86756756756758,-1.8183483483483482,54.58186186186186,6.228348348348348,6.475675675675674,6.0464864864864865,159.3132530120482,2370.39156626506,5.918918918918919,0.3844,0.3063953488372093
15,425844,"Greinke, Zack",FF,4-Seam Fastball,R,89.20011848341231,-1.684277251184834,54.564964454976305,6.254111374407583,-2.028056872037915,15.808436018957345,198.18127962085308,2286.287914691943,5.934478672985782,0.44743065693430656,0.34421965317919073
16,425844,"Greinke, Zack",SI,Sinker,R,89.42830188679245,-1.3724528301886791,54.50339622641509,6.228867924528302,-11.805283018867925,9.932830188679244,203.0943396226415,2194.0754716981132,5.99245283018868,0.4606363636363637,0.5708333333333333
17,425844,"Greinke, Zack",SL,Slider,R,81.856,-1.3482285714285713,54.643885714285716,6.133942857142857,8.360914285714287,5.851885714285714,101.08,2447.902857142857,5.856,0.3406666666666667,0.44056603773584907
18,425877,"Molina, Yadier",CU,Curveball,R,53.205,-1.9525,56.039,6.018,14.861999999999998,7.452,107.5,1475.95,4.455,0.49624999999999997,0.7875
19,425877,"Molina, Yadier",EP,Eephus,R,42.9,-1.95,56.44,6.82,0.96,19.32,192.0,1134.0,4.1,,
20,425877,"Molina, Yadier",FA,Other,R,61.166666666666664,-2.098333333333333,56.23166666666666,6.3425,-5.99,17.27,216.41666666666666,1528.9166666666667,4.283333333333333,0.377,1.0
21,425877,"Molina, Yadier",FF,4-Seam Fastball,R,81.33333333333333,-1.9116666666666664,55.48666666666667,5.69,-11.94,17.36,226.83333333333334,2112.3333333333335,5.016666666666667,0.604,0.0
22,425877,"Molina, Yadier",SL,Slider,R,61.0,-1.56,55.95,6.11,7.32,20.04,152.0,1662.0,4.6,,
23,434378,"Verlander, Justin",CH,Changeup,R,86.2453125,-1.85578125,54.35640625,6.79421875,-15.67125,10.378125,230.3548387096774,1756.5967741935483,6.137096774193548,0.25363636363636366,0.2157894736842105
24,434378,"Verlander, Justin",CU,Curveball,R,79.04247422680412,-1.7731134020618557,54.45476288659794,6.912268041237113,6.905567010309278,-11.220865979381443,40.446985446985444,2643.5010395010395,6.04253112033195,0.313,0.20097087378640777
25,434378,"Verlander, Justin",FF,4-Seam Fastball,R,95.02800620636152,-1.5321489526764935,54.41160589604344,6.99866563227308,-9.52645461598138,19.15922420480993,207.84107002360346,2423.612116443745,6.084185680566483,0.3227226890756303,0.24730158730158733
26,434378,"Verlander, Justin",SL,Slider,R,87.44232365145228,-1.6515629322268326,54.4184785615491,6.938603042876902,3.9336099585062243,4.852780082987552,169.8415147265077,2467.273492286115,6.07703081232493,0.33822137404580155,0.22757847533632286
27,434671,"Sánchez, Aníbal",CH,Changeup,R,79.89365079365079,-0.40622222222222226,54.091746031746034,5.876825396825397,-13.408,8.38247619047619,227.95555555555555,1470.4793650793652,6.408253968253968,0.3457205882352941,0.3271428571428572
28,434671,"Sánchez, Aníbal",CU,Curveball,R,75.44347826086957,-0.38666666666666666,54.2772463768116,5.94,3.0243478260869567,-2.933913043478261,75.59420289855072,1952.7101449275362,6.22463768115942,0.4017142857142857,0.45
29,434671,"Sánchez, Aníbal",FC,Cutter,R,87.2485119047619,-0.2699404761904762,54.26654761904762,5.96389880952381,0.35357142857142854,12.293214285714285,188.13095238095238,2095.2083333333335,6.2336309523809526,0.2659,0.247972972972973
30,434671,"Sánchez, Aníbal",FF,4-Seam Fastball,R,89.84492753623189,-0.16454106280193237,54.2380193236715,5.979565217391304,-3.776231884057971,16.68057971014493,199.82125603864733,2064.1159420289855,6.259420289855073,0.4275333333333334,0.34861111111111115
31,434671,"Sánchez, Aníbal",SI,Sinker,R,89.11702127659575,-0.18229787234042555,54.17442553191489,5.946085106382978,-12.321191489361702,13.382297872340425,199.5063829787234,1924.9617021276595,6.326808510638298,0.34933333333333333,0.3618181818181818
32,434671,"Sánchez, Aníbal",SL,Slider,R,83.01857142857143,-0.37542857142857144,54.232142857142854,5.952285714285715,5.127428571428571,4.362857142857143,149.75714285714287,2179.1428571428573,6.265714285714286,0.5008571428571429,0.45
33,444876,"Escobar, Alcides",CU,Curveball,R,45.275,-1.0908333333333333,55.50416666666666,6.424166666666667,7.24,10.24,136.33333333333334,1256.3333333333333,4.966666666666667,0.26080000000000003,0.18
34,444876,"Escobar, Alcides",EP,Eephus,R,51.3,-1.208888888888889,55.41,6.34,-7.826666666666667,10.466666666666667,228.33333333333334,1084.888888888889,5.066666666666666,0.3833333333333333,0.71
35,444876,"Escobar, Alcides",FA,Other,R,80.86666666666666,-1.1466666666666667,55.13333333333333,6.403333333333333,-9.68,19.2,210.33333333333334,1984.6666666666667,5.366666666666667,,
36,445276,"Jansen, Kenley",FC,Cutter,R,92.24352574102964,-1.2049141965678627,53.603494539781586,6.720982839313572,8.320436817472698,16.374102964118563,163.32707355242567,2563.779342723005,6.90125786163522,0.2746888888888889,0.23709677419354838
37,445276,"Jansen, Kenley",SI,Sinker,R,93.62409090909091,-1.0189545454545454,53.474818181818186,6.664136363636363,-4.659818181818182,19.389818181818182,181.87727272727273,2232.0545454545454,7.031506849315069,0.39525714285714286,0.3423076923076923
38,445276,"Jansen, Kenley",SL,Slider,R,81.18702290076335,-1.3809923664122137,53.67015267175572,6.653969465648855,4.610381679389313,-6.000916030534351,48.87786259541985,2457.290076335878,6.8290076335877865,0.29228,0.28857142857142853
39,445926,"Chavez, Jesse",CH,Changeup,R,85.52763157894738,-1.6548684210526314,54.21111842105263,5.027960526315789,-15.745263157894737,1.7013157894736843,253.67763157894737,1827.3815789473683,6.286842105263158,0.33175675675675675,0.24489795918367346
40,445926,"Chavez, Jesse",CU,Curveball,R,76.85499999999999,-1.6759999999999997,54.2735,5.0745,14.975999999999999,-4.59,66.05,2511.6,6.2299999999999995,0.111,0.0
41,445926,"Chavez, Jesse",FC,Cutter,R,89.11264705882353,-1.6851470588235296,54.32589705882353,4.9282941176470585,-1.9376470588235293,12.712764705882352,215.15905743740797,2223.20176730486,6.175294117647058,0.3464945054945055,0.2743421052631579
42,445926,"Chavez, Jesse",FF,4-Seam Fastball,R,90.47142857142856,-1.512857142857143,54.25,5.034285714285715,-11.931428571428572,12.874285714285712,227.57142857142858,2042.4285714285713,6.242857142857143,0.2555,0.0
43,445926,"Chavez, Jesse",PO,Pitch Out,R,88.2,-1.45,54.36,5.11,-12.48,13.919999999999998,232.0,2101.0,6.1,,
44,445926,"Chavez, Jesse",SI,Sinker,R,91.24686468646864,-1.5696699669966998,54.29973597359736,5.004092409240924,-16.41940594059406,7.233267326732673,231.26072607260727,1973.3597359735973,6.202640264026403,0.536,0.4888157894736842
45,446321,"Detwiler, Ross",CH,Changeup,L,86.83846153846154,1.8653846153846154,54.78769230769231,6.328461538461538,12.84,6.313846153846154,128.07692307692307,1467.8461538461538,5.699999999999999,0.823,0.45
46,446321,"Detwiler, Ross",CU,Curveball,L,77.0125,1.57625,54.976875,6.650625,-6.18,-9.899999999999999,335.6,2140.8,5.466666666666667,0.353,0.225
47,446321,"Detwiler, Ross",FC,Cutter,L,86.0409756097561,1.7504878048780488,54.96219512195122,6.5024390243902435,-2.2958048780487808,4.372097560975609,174.18316831683168,2149.9653465346537,5.5272277227722775,0.5038857142857143,0.35462962962962963
48,446321,"Detwiler, Ross",FF,4-Seam Fastball,L,92.3825,1.5442500000000001,54.98825,6.643166666666667,8.812000000000001,17.161,141.99159663865547,2243.470588235294,5.505042016806723,0.4150714285714286,0.37307692307692303
49,446321,"Detwiler, Ross",SI,Sinker,L,91.80341880341881,1.8082905982905981,54.89803418803419,6.411111111111111,15.400000000000002,10.254358974358976,137.82758620689654,2072.1293103448274,5.592241379310345,0.3319259259259259,0.37941176470588234
50,446372,"Kluber, Corey",CH,Changeup,R,82.91944444444445,-1.7854761904761904,54.06626984126984,5.355873015873017,-13.543809523809525,6.262380952380951,234.11111111111111,1652.0873015873017,6.43531746031746,0.32283333333333336,0.22923076923076924
51,446372,"Kluber, Corey",CU,Curveball,R,80.72301943198804,-1.8470104633781765,54.19161434977579,5.358146487294469,16.518565022421523,1.2213452914798206,60.59940209267563,2525.523168908819,6.308669656203288,0.38553333333333334,0.3137440758293839
52,446372,"Kluber, Corey",FC,Cutter,R,86.29976162097735,-1.8540643623361144,54.152884386174016,5.320631704410012,2.8731346841477947,8.460071513706794,189.23957091775924,2462.899880810489,6.34719904648391,0.35621714285714284,0.3248815165876777
53,446372,"Kluber, Corey",FF,4-Seam Fastball,R,88.9,-1.8497222222222223,54.13583333333334,5.276388888888889,-6.283333333333333,14.409999999999998,216.86111111111111,2270.8611111111113,6.361111111111111,0.41477777777777775,0.34545454545454546
54,446372,"Kluber, Corey",SI,Sinker,R,88.87917933130699,-1.8157294832826747,54.069103343465045,5.305303951367781,-16.341884498480244,8.677021276595745,219.89665653495442,2074.952887537994,6.4279635258358665,0.3783421052631579,0.3575520833333334
55,448179,"Hill, Rich",CH,Changeup,L,82.74756097560976,2.058658536585366,54.36256097560975,5.041707317073171,15.597073170731708,7.315609756097561,117.86585365853658,1874.0731707317073,6.136585365853659,0.1748333333333333,0.22999999999999998
56,448179,"Hill, Rich",CS,Slow Curve,L,65.91,1.6635000000000002,54.5345,5.7635,-18.089999999999996,-10.86,310.55,2375.55,5.955,0.350375,0.30000000000000004
57,448179,"Hill, Rich",CU,Curveball,L,71.88822674418604,1.5816133720930234,54.44789244186047,5.747122093023256,-17.840058139534882,-13.330290697674418,313.24418604651163,2635.188953488372,6.052616279069767,0.3156772151898734,0.3058252427184466
58,448179,"Hill, Rich",FC,Cutter,L,84.22090163934426,1.7038114754098361,54.33979508196721,5.724590163934426,-1.8201639344262293,8.860327868852458,169.73360655737704,2271.7254098360654,6.158196721311475,0.3321190476190476,0.29411764705882354
59,448179,"Hill, Rich",FF,4-Seam Fastball,L,88.46045845272207,1.4398424068767908,54.24547277936962,5.9124928366762175,8.30269340974212,18.54189111747851,147.01294964028776,2250.9755395683455,6.254154727793696,0.45618867924528306,0.4009316770186335
60,448179,"Hill, Rich",SI,Sinker,L,87.26666666666667,1.8633333333333333,54.31,5.319999999999999,17.64,12.84,133.66666666666666,2229.6666666666665,6.166666666666667,1.784,1.0
61,448179,"Hill, Rich",ST,Sweeper,L,69.18617511520738,2.523548387096774,54.673041474654376,4.123271889400922,-22.50027649769585,1.6307834101382488,274.51612903225805,2529.769585253456,5.8267281105990785,0.336695652173913,0.2723684210526316
62,448281,"Doolittle, Sean",CU,Curveball,L,78.14166666666667,2.566666666666667,54.32916666666667,5.848333333333334,-9.93,-0.5800000000000001,285.3333333333333,2402.6666666666665,6.175,0.228,0.0
63,448281,"Doolittle, Sean",FF,4-Seam Fastball,L,93.28780487804879,2.317560975609756,54.21536585365853,5.927560975609756,4.428292682926829,19.381463414634144,161.97560975609755,2275.756097560976,6.2926829268292686,0.2444,0.08333333333333333
64,448281,"Doolittle, Sean",FS,Split-Finger,L,80.45,2.45,54.12,5.86,9.600000000000001,13.319999999999999,158.0,1176.0,6.35,,
65,450203,"Morton, Charlie",CH,Changeup,R,87.1608870967742,-2.3691935483870967,54.25685483870968,5.366975806451613,-17.555806451612902,1.596290322580645,264.65587044534414,2153.493927125506,6.243145161290323,0.3685,0.314
66,450203,"Morton, Charlie",CU,Curveball,R,81.27071622846782,-2.4081958295557566,54.32027198549411,5.367144152311877,15.516772438803264,-9.383499546690842,60.65970961887477,3068.2531760435572,6.1802177858439205,0.3504427480916031,0.2598939929328622
67,450203,"Morton, Charlie",FC,Cutter,R,88.36863468634687,-2.4042804428044278,54.31439114391144,5.369630996309963,1.8371955719557196,5.059483394833949,185.1895910780669,2550.940520446097,6.183763837638376,0.4352424242424242,0.5407894736842106
68,450203,"Morton, Charlie",FF,4-Seam Fastball,R,94.90644831115661,-2.2824872057318317,54.31427840327534,5.486827021494371,-10.637011258955987,12.498669396110543,233.88603696098562,2372.7104722792606,6.185318275154004,0.41252486187845305,0.35143369175627237
69,450203,"Morton, Charlie",SI,Sinker,R,94.6766447368421,-2.3108223684210527,54.273453947368424,5.404407894736842,-17.00842105263158,4.9760526315789475,238.67763157894737,2189.7269736842104,6.2259868421052635,0.38811475409836066,0.36645569620253166
70,453178,"Kennedy, Ian",CH,Changeup,R,87.0,-1.2442857142857144,53.97642857142857,5.538571428571429,-13.217142857142857,10.662857142857142,230.57142857142858,2013.142857142857,6.514285714285714,0.769,0.4875
71,453178,"Kennedy, Ian",FC,Cutter,R,85.85555555555555,-1.5505555555555555,54.06722222222223,5.413888888888889,3.2,3.8,163.38888888888889,2075.3333333333335,6.438888888888889,0.62225,0.7214285714285714
72,453178,"Kennedy, Ian",FF,4-Seam Fastball,R,93.30845839017736,-1.408581173260573,53.87672578444747,5.390654843110505,-10.37549795361528,17.48431105047749,214.54706684856754,2448.556616643929,6.624420190995907,0.4208239436619718,0.3319796954314721
73,453178,"Kennedy, Ian",FS,Split-Finger,R,85.46987951807229,-1.1578313253012047,53.92590361445784,5.630843373493976,-7.707469879518073,8.180240963855422,225.18072289156626,1136.1807228915663,6.571084337349397,0.4859375,0.444
74,453178,"Kennedy, Ian",KC,Knuckle Curve,R,79.01875,-1.515,54.102916666666665,5.5304166666666665,6.737499999999999,-10.0275,45.395833333333336,2593.9583333333335,6.402083333333334,0.46477777777777773,0.5611111111111111
75,453178,"Kennedy, Ian",SL,Slider,R,80.96,-1.6306666666666667,54.11133333333333,5.315333333333333,10.4,0.7680000000000002,62.53333333333333,2462.4,6.406666666666666,0.2155,0.625
76,453268,"Bard, Daniel",CH,Changeup,R,90.02962962962964,-1.8796296296296295,54.5037037037037,5.746296296296297,-16.324444444444442,5.631111111111111,241.96296296296296,2232.1111111111113,6.0,0.176,0.0
77,453268,"Bard, Daniel",FF,4-Seam Fastball,R,97.85769230769232,-1.9023076923076923,54.57038461538461,5.77576923076923,-6.110769230769231,11.824615384615385,216.92307692307693,2618.230769230769,5.934615384615385,0.311,0.36
78,453268,"Bard, Daniel",SI,Sinker,R,98.00482625482626,-1.9410038610038611,54.51009652509652,5.743050193050193,-14.570501930501932,6.794131274131274,221.3404255319149,2506.3346228239843,5.9909266409266415,0.3152560975609756,0.27735042735042736
79,453268,"Bard, Daniel",SL,Slider,R,88.26605080831408,-1.904272517321016,54.573348729792144,5.9111547344110855,7.594642032332564,2.1990762124711316,110.71461716937355,2779.1600928074245,5.9279445727482685,0.2502586206896552,0.20959999999999998
80,453268,"Bard, Daniel",SV,Slurve,R,79.80000000000001,-1.9275,54.615,6.0825,13.53,0.32999999999999985,70.5,2703.5,5.875,0.811,0.8
81,453284,"Parker, Blake",CU,Curveball,R,74.65,-0.595,54.015,6.4,3.06,-5.88,51.5,1887.0,6.45,0.404,0.9
82,453284,"Parker, Blake",FC,Cutter,R,87.975,-0.4675,53.89,6.390000000000001,4.68,10.11,186.75,2085.25,6.625,0.266,0.0
83,453284,"Parker, Blake",FF,4-Seam Fastball,R,88.88,-0.44800000000000006,53.866,6.3759999999999994,-1.584,14.399999999999999,196.6,1907.4,6.640000000000001,0.133,0.625
84,453284,"Parker, Blake",FS,Split-Finger,R,78.4,-0.55,53.84,6.33,-9.36,0.6000000000000001,255.0,657.0,6.7,,
85,453286,"Scherzer, Max",CH,Changeup,R,84.03103448275863,-3.305,54.11696551724138,5.513241379310345,-14.91848275862069,3.8453793103448275,248.20774647887325,1407.5915492957747,6.38556338028169,0.3255079365079365,0.292
86,453286,"Scherzer, Max",CU,Curveball,R,74.97327188940092,-3.2168202764976956,54.29829493087557,5.718755760368664,16.482580645161292,-9.105069124423963,57.6303317535545,2765.1090047393363,6.199052132701421,0.3465161290322581,0.2318181818181818
87,453286,"Scherzer, Max",FC,Cutter,R,89.22697674418605,-3.3635348837209302,54.334883720930236,5.4501395348837205,0.2919069767441861,8.393302325581395,213.38862559241707,2392.1469194312795,6.158571428571428,0.4861739130434783,0.26666666666666666
88,453286,"Scherzer, Max",FF,4-Seam Fastball,R,93.99009433962264,-3.216745283018868,54.3272641509434,5.656188679245283,-10.996641509433962,16.18584905660377,222.7367906066536,2388.381604696673,6.165686274509804,0.38830898876404496,0.27808764940239045
89,453286,"Scherzer, Max",SL,Slider,R,84.93692870201097,-3.358994515539305,54.334442413162705,5.472248628884826,3.1575137111517364,3.346617915904936,163.92060491493385,2301.608695652174,6.157575757575757,0.25752325581395347,0.19261744966442954
90,453343,"Melancon, Mark",FC,Cutter,R,90.67967479674796,-2.4352357723577236,54.189284552845535,6.35339837398374,0.9075121951219512,9.851512195121952,189.3027823240589,2257.20294599018,6.310243902439025,0.35517857142857145,0.36114285714285715
91,453343,"Melancon, Mark",FF,4-Seam Fastball,R,91.12727272727273,-2.368181818181818,54.15,6.382727272727273,-8.643636363636364,12.192727272727273,193.36363636363637,2254.6666666666665,6.3545454545454545,0.5272857142857142,0.43571428571428567
92,453343,"Melancon, Mark",FS,Split-Finger,R,83.71428571428571,-2.7452380952380953,54.31142857142857,6.381904761904762,-12.217142857142857,11.137142857142859,207.04761904761904,1830.952380952381,6.185714285714286,0.3,0.15
93,453343,"Melancon, Mark",KC,Knuckle Curve,R,81.459375,-2.2760069444444446,54.240069444444444,6.382916666666667,4.488333333333333,-13.963333333333335,27.413194444444443,2560.559027777778,6.261458333333334,0.36512765957446813,0.3223684210526316
94,453343,"Melancon, Mark",SL,Slider,R,84.0875,-2.63375,54.101875,6.3,2.4975,2.9625000000000004,137.25,2314.5,6.39375,0.33375,0.0
95,455119,"Martin, Chris",CU,Curveball,R,83.9375,-3.009375,54.033125,6.114375,7.38,-10.76625,42.0625,2573.5,6.465625,0.4824285714285715,0.6000000000000001
96,455119,"Martin, Chris",FC,Cutter,R,91.592,-3.034618181818182,54.07276363636364,6.108618181818182,2.4410181818181815,6.360872727272728,193.62181818181818,2156.5563636363636,6.426909090909091,0.2979433962264151,0.30454545454545456
97,455119,"Martin, Chris",FF,4-Seam Fastball,R,95.18859416445623,-2.77604774535809,53.99225464190982,6.155623342175066,-7.669177718832891,14.199787798408488,213.87267904509284,2180.3872679045094,6.507712765957447,0.41612765957446807,0.20425531914893616
98,455119,"Martin, Chris",FS,Split-Finger,R,88.31298701298702,-2.9914285714285715,53.91012987012987,6.0177922077922075,-12.302337662337663,3.1511688311688313,232.93421052631578,1504.9605263157894,6.590909090909091,0.3658181818181818,0.2425
99,455119,"Martin, Chris",SI,Sinker,R,94.57499999999999,-2.8970833333333332,53.910138888888895,6.008611111111112,-14.443333333333332,10.718333333333334,212.83333333333334,2062.2083333333335,6.5875,0.3405238095238095,0.4791666666666667
100,455119,"Martin, Chris",ST,Sweeper,R,83.84722222222223,-3.075,54.13305555555556,6.041388888888889,13.436666666666667,-1.53,49.638888888888886,2407.5675675675675,6.383783783783784,0.4101111111111111,0.5083333333333333
101,456034,"Price, David",CH,Changeup,L,83.92537313432835,2.493134328358209,54.62313432835821,5.977761194029851,14.564776119402982,5.883582089552239,111.4776119402985,1624.8805970149253,5.873134328358209,0.3995625,0.53
102,456034,"Price, David",FC,Cutter,L,87.9150442477876,2.6088495575221238,54.49265486725664,5.862654867256637,-0.07008849557522125,7.60141592920354,145.56637168141592,1953.4424778761063,6.0079646017699115,0.2876666666666666,0.20476190476190476
103,456034,"Price, David",FF,4-Seam Fastball,L,92.09806201550387,2.409457364341085,54.51767441860465,5.971085271317829,10.580465116279068,12.069767441860465,133.38372093023256,1891.5038759689924,5.983333333333333,0.41985185185185186,0.30144927536231886
104,456034,"Price, David",KC,Knuckle Curve,L,77.85,2.743333333333333,54.50833333333333,5.857,-9.144,-4.036,299.43333333333334,2223.366666666667,5.989999999999999,0.21600000000000003,0.1125
105,456034,"Price, David",SI,Sinker,L,92.38636363636364,2.4002597402597403,54.4451948051948,5.930194805194805,15.067012987012987,9.86805194805195,134.92857142857142,1889.4805194805194,6.0590909090909095,0.39538235294117646,0.3153846153846154
106,456501,"Cueto, Johnny",CH,Changeup,R,82.5764453961456,-2.668286937901499,54.81396145610278,5.554325481798715,-12.144411134903638,4.100042826552462,235.4796573875803,1324.7537473233406,5.684368308351178,0.34919387755102044,0.2901515151515151
107,456501,"Cueto, Johnny",CU,Curveball,R,70.00769230769231,-2.6576923076923076,54.95153846153846,5.833846153846154,3.3692307692307693,-0.7015384615384616,88.38461538461539,2088.153846153846,5.553846153846154,0.279,0.7666666666666666
108,456501,"Cueto, Johnny",FC,Cutter,R,86.92813953488371,-2.7064651162790696,54.878860465116276,5.556302325581395,-2.9815813953488375,9.821302325581396,218.93473193473193,2181.834498834499,5.620232558139534,0.3729166666666666,0.37982456140350873
109,456501,"Cueto, Johnny",FF,4-Seam Fastball,R,91.44272727272728,-2.498431818181818,54.88440909090909,5.606795454545454,-12.073636363636364,14.973818181818181,226.9431818181818,2188.788636363636,5.615454545454546,0.30268493150684933,0.23693693693693693
110,456501,"Cueto, Johnny",SI,Sinker,R,91.44888888888889,-2.5223518518518517,54.86511111111111,5.655462962962963,-16.824666666666666,9.158666666666667,224.90538033395177,2110.730983302412,5.636851851851852,0.3477642857142857,0.3520710059171598
111,456501,"Cueto, Johnny",SL,Slider,R,83.56302083333334,-2.674505208333333,54.965546875,5.604609375,2.7484375,5.4309375,189.453125,2235.71875,5.534114583333333,0.32069230769230767,0.30104166666666665
112,456713,"Bush, Matt",CU,Curveball,R,80.96187499999999,-1.0009375,54.256375000000006,5.40490625,8.447625,-9.971249999999998,50.084375,2480.015625,6.243437500000001,0.26891379310344826,0.21086956521739128
113,456713,"Bush, Matt",FC,Cutter,R,92.94557823129252,-1.0912244897959182,54.29877551020408,5.436938775510204,2.116734693877551,9.615510204081634,177.63945578231292,2615.714285714286,6.199319727891156,0.37617391304347825,0.44
114,456713,"Bush, Matt",FF,4-Seam Fastball,R,97.3259681093394,-0.9339179954441914,54.27109339407745,5.516879271070614,-6.730387243735763,19.02478359908884,205.4487471526196,2527.1753986332574,6.229157175398633,0.35102985074626863,0.31983471074380165
115,456713,"Bush, Matt",SI,Sinker,R,96.03333333333335,-0.9433333333333334,54.07666666666666,5.579999999999999,-13.4,16.16,203.33333333333334,2299.0,6.3999999999999995,,
116,458677,"Wilson, Justin",FC,Cutter,L,91.46111111111111,1.1811111111111112,54.395,6.303333333333333,-3.413333333333333,13.406666666666666,169.66666666666666,2448.0555555555557,6.094444444444445,0.3815,0.625
117,458677,"Wilson, Justin",FF,4-Seam Fastball,L,95.1421052631579,1.0426315789473684,54.404210526315794,6.3110526315789475,8.804210526315789,18.037894736842105,148.21052631578948,2305.2631578947367,6.094736842105263,0.3645,0.0
118,458677,"Wilson, Justin",SL,Slider,L,85.98823529411764,1.5058823529411764,54.42411764705883,6.147058823529412,-5.442352941176471,1.6729411764705882,238.52941176470588,2563.176470588235,6.070588235294117,0.48950000000000005,0.5375
119,458681,"Lynn, Lance",CH,Changeup,R,85.7,-3.2151764705882355,54.08529411764706,5.466588235294118,-11.808,5.7952941176470585,227.36904761904762,1870.357142857143,6.416470588235294,0.5460625,0.5181818181818182
120,458681,"Lynn, Lance",CU,Curveball,R,82.05224719101123,-3.341797752808989,54.193146067415725,5.4375842696629215,10.440674157303372,-1.4204494382022472,59.60227272727273,2494.6363636363635,6.3039325842696625,0.4260645161290323,0.2855932203389831
121,458681,"Lynn, Lance",FC,Cutter,R,88.77495395948435,-3.3433333333333333,54.18530386740331,5.487476979742173,2.2106077348066298,5.226740331491712,175.80811808118082,2603.6420664206644,6.313996316758748,0.3084727272727273,0.3020833333333333
122,458681,"Lynn, Lance",FF,4-Seam Fastball,R,92.93101265822786,-3.215210970464135,54.16460970464135,5.568069620253164,-3.7377215189873416,13.300506329113926,211.96084656084656,2441.0592592592593,6.335126582278481,0.3542619047619048,0.28681592039800996
123,458681,"Lynn, Lance",SI,Sinker,R,91.4020905923345,-3.193031358885017,54.11815331010453,5.536864111498257,-11.002369337979093,6.619233449477352,212.10104529616726,2298.742160278746,6.380487804878049,0.4160526315789474,0.4552325581395349
124,458681,"Lynn, Lance",SL,Slider,R,85.93833333333333,-3.2431666666666668,54.21383333333333,5.550166666666667,4.796,1.7460000000000002,113.6,2533.5666666666666,6.283333333333333,0.30150000000000005,0.19999999999999998
125,459429,"McGee, Jake",FF,4-Seam Fastball,L,94.35758157389635,1.913397312859885,54.42059500959693,5.74,11.657274472168906,15.03708253358925,135.18269230769232,2078.5942307692308,6.0802303262955855,0.39181818181818184,0.3608695652173913
